WC,FISHHOEK,-34,-8,-59,18,26,8,3418AB,RFMR,,,107.900,204
WC,HOUT BAY,-34,0,-46,18,20,51,3418AB,RFMR,,,94.700,72
WC,TABLE MOUNTAIN,-33,-57,-26,18,24,11,3318CD,RFMR,,,97.100,96
WC,TYGERBERG,-33,-52,-31,18,35,44,3318DC,RFMR,,,101.300,138
WC,CAPE TOWN,-34,-3,-18,18,23,11,3418AB,RGHP,,,95.300,78
WC,FRANSCHHOEK,-33,-54,-26,19,4,23,3319CC,RGHP,,,93.900,64
WC,HERMANUS,-34,-24,-48,19,13,18,3419AC,RGHP,,,91.900,44
WC,HOUT BAY,-34,0,-46,18,20,51,3418AB,RGHP,,,94.100,66
WC,PAARL,-33,-42,-51,18,56,23,3318DB,RGHP,,,94.800,73
WC,PLETTENBERG BAY,-34,-3,-34,23,22,25,3423AB,RGHP,,,91.300,38
WC,RIVERSDALE,-34,-1,-8,21,7,39,3421AA,RGHP,,,90.900,34
WC,SEA POINT,-33,-54,-33,18,23,51,3318CD,RGHP,,,96.700,92
WC,SIMONSTOWN,-34,-11,-55,18,25,36,3418AB,RGHP,,,93.900,64
WC,STELLENBOSCH,-33,-54,-59,18,52,10,3318DD,RGHP,,,94.100,66
WC,TABLE MOUNTAIN,-33,-57,-26,18,24,11,3318CD,RGHP,,,95.800,83
WC,TYGERBERG,-33,-52,-31,18,35,44,3318DC,RGHP,,,96.200,87
WC,VILLIERSDORP,-33,-58,-10,19,30,22,3319DC,RGHP,,,90.200,27
MP,MIDDELBURG 1,-25,-40,-2,29,36,51,2529DA,RGMC,,,89.700,22
KN,DURBAN NORTH,-29,-45,-52,31,2,24,2931CC,RHIN,,,91.500,40
KN,PIETERMARITZBURG,-29,-34,-47,30,19,49,2930CB,RHIN,,,102.300,148
WC,GRABOUW,-34,-6,-7,18,58,0,3418BB,RHLD,,,93.600,61
GP,PRETORIA,-25,-45,-50,28,6,30,2528CC,RIIS,,,1.584,0
GP,PRETORIA1,-25,-41,-26,28,10,29,2528CA,RIMP,,,103.000,155
GP,LENASIA,-26,-21,-37,27,53,55,2627BD,RISM,,,1.548,0
GP,VANDERBIJLPARK,-26,-39,-50,27,49,10,2627DB,RISR,,,102.200,147
GP,VANDERBIJLPARK 1,-26,-42,-38,27,51,47,2627DB,RIVR,,,87.600,1
GP,JOHANNESBURG,-26,-11,-31,28,0,26,2628AA,RKAY,,,95.900,84
LP,THABAZIMBI,-24,-27,-59,27,36,51,2427BC,RKBG,,,103.700,162
WC,PAARL,-33,-42,-51,18,56,23,3318DB,RKC,,,107.700,202
NC,ALEXANDER BAY,-28,-36,-39,16,29,55,2816CB,RKFM,,,95.400,79
WC,BEAUFORT WEST,-32,-15,-30,22,30,23,3222BC,RKFM,,,93.900,64
NC,CALVINIA,-31,-23,-3,19,46,56,3119BD,RKFM,,,94.700,72
WC,CAMPS BAY,-33,-56,-37,18,22,44,3318CD,RKFM,,,91.500,40
NC,CARNARVON,-30,-54,-14,22,22,29,3022CD,RKFM,,,95.700,82
WC,CERES,-33,-15,-10,19,27,32,3319AD,RKFM,,,96.900,94
NC,GARIES,-30,-18,-52,18,4,43,3018AC,RKFM,,,93.900,64
WC,GEORGE,-33,-55,-38,22,27,3,3322CD,RKFM,,,94.900,74
WC,GRABOUW,-34,-6,-7,18,58,0,3418BB,RKFM,,,94.900,74
NC,GROOTDERM BAKEN,-28,-25,-11,16,47,13,2816BD,RKFM,,,94.200,67
WC,HERMANUS,-34,-24,-48,19,13,18,3419AC,RKFM,,,94.000,65
WC,HEXRIVIER,-33,-30,-54,19,39,23,3319DA,RKFM,,,95.200,77
WC,HOUT BAY,-34,0,-46,18,20,51,3418AB,RKFM,,,100.100,126
WC,KLEINMOND,-34,-23,-22,19,8,28,3419AC,RKFM,,,97.100,96
WC,KNYSNA,-34,-4,-17,23,2,31,3423AA,RKFM,,,95.400,79
WC,LADISMITH (CAPE),-33,-37,-55,21,25,18,3321CB,RKFM,,,94.600,71
WC,MATJIESFONTEIN,-33,-16,-52,20,30,20,3320BC,RKFM,,,96.000,85
WC,MONTAGU,-33,-47,-16,20,8,35,3320CC,RKFM,,,97.100,96
WC,NAPIER,-34,-31,-46,19,53,32,3419DB,RKFM,,,95.600,81
WC,OUDTSHOORN,-33,-40,-17,22,16,1,3322CB,RKFM,,,95.800,83
WC,PIKETBERG,-32,-49,-9,18,44,17,3218DC,RKFM,,,94.300,68
NC,POFADDER,-29,-14,-31,18,56,22,2918BB,RKFM,,,96.000,85
WC,RIVERSDALE,-34,-1,-8,21,7,39,3421AA,RKFM,,,94.100,66
NC,SPRINGBOK,-29,-35,-4,17,48,27,2917DB,RKFM,,,94.800,73
WC,STELLENBOSCH,-33,-54,-59,18,52,10,3318DD,RKFM,,,107.200,197
WC,TYGERBERG,-33,-52,-31,18,35,44,3318DC,RKFM,,,94.500,70
WC,VANRHYNSDORP,-31,-45,-17,18,41,22,3118DC,RKFM,,,96.600,91
WC,VILLIERSDORP,-33,-58,-10,19,30,22,3319DC,RKFM,,,96.500,90
EC,BUTTERWORTH,-32,-16,-35,28,12,24,3228AC,RKHY,,,106.100,186
WC,SIMONSTOWN,-34,-11,-55,18,25,36,3418AB,RKPU,,,90.700,32
LP,VERENA,-25,-35,-20,28,56,39,2528DB,RKRS,,,92.800,53
KN,ESHOWE,-28,-51,-29,31,17,37,2831CD,RKWZ,,,107.700,202
KN,GREYTOWN,-29,0,-46,30,32,10,2930BA,RKWZ,,,90.500,30
NW,LETLHABILE,-25,-37,-30,27,48,25,2527DB,RLET,,,99.500,120
EC,EAST LONDON,-32,-56,-20,27,48,56,3227DD,RLFM,,,97.100,96
EC,KING WILLIAMS TOWN,-32,-40,-44,27,15,36,3227CB,RLFM,,,92.100,46
NW,LICHTENBURG,-26,-15,-36,26,17,14,2626AD,RLTB,,,102.200,147
MP,NELSPRUIT,-25,-30,-57,30,46,33,2530DB,RLVD,,,100.500,130
KN,UBOMBO,-27,-33,-42,32,4,52,2732CA,RMAP,,,107.600,201
WC,STELLENBOSCH 1,-33,-55,-54,18,52,15,3318DD,RMFM,,,92.600,51
GP,BRITS,-25,-42,-40,27,53,15,2527CD,RMGB,,,106.600,191
LP,MOHODI,-23,-19,-27,29,13,51,2329AC,RMHD,,,98.800,113
LP,SESHEGO,-23,-45,-47,29,18,28,2329CD,RMLS,,,98.600,111
MP,GROBLERSDAL,-25,-15,-48,29,12,32,2529AC,RMSC,,,96.300,88
FS,SENEKAL,-28,-15,-19,27,30,26,2827BC,RNAL,,,103.900,164
LP,NABOOMSPRUIT,-24,-31,-10,28,42,50,2428DA,RNBS,,,92.200,47
,MASERU,-29,-21,0,27,35,0,2921BC,RNCS,,,99.800,123
NC,SPRINGBOK,-29,-35,-4,17,48,27,2917DB,RNFM,,,98.100,106
WC,VANRHYNSDORP,-31,-45,-17,18,41,22,3118DC,RNQL,,,93.400,59
NW,KLERKSDORP,-26,-45,-15,26,24,28,2626CD,RNWR,,,97.000,95
NW,MMABATHO,-25,-50,-22,25,36,46,2525DC,RNWR,,,91.800,43
NW,POTCHEFSTROOM,-26,-43,-17,27,4,16,2627CA,RNWR,,,99.400,119
NW,RUSTENBURG,-25,-36,-59,27,7,5,2527CA,RNWR,,,89.800,23
NW,SCHWEIZER RENEKE,-27,-8,-13,25,13,7,2725AA,RNWR,,,97.300,98
NW,TAUNG,-27,-31,-47,24,37,26,2724DA,RNWR,,,91.900,44
NW,ZEERUST,-25,-51,-37,26,2,51,2526CC,RNWR,,,93.500,60
FS,THEUNISSEN,-28,-11,-55,26,34,50,2826BA,ROCK,,,90.900,34
FS,BLOEMFONTEIN2,-29,-3,-29,26,11,48,2926AA,ROSE,,,100.600,131
GP,BEDFORDVIEW,-26,-9,0,28,7,53,2628AA,RPHV,,,1.422,0
GP,MEYERTON,-26,-35,-1,28,10,13,2628CA,RPLP,,,0.657,0
MP,LYDENBURG 1,-25,-23,-58,30,3,36,2530AA,RPRD,,,99.300,118
GP,BRONKHORSTSPRUIT,-25,-48,-25,28,30,5,2528DC,RPTA,,,104.200,167
FS,BETHLEHEM,-28,-14,-10,28,29,58,2828AB,RQWA,,,87.600,1
FS,WITSIESHOEK,-28,-31,-4,28,50,49,2828DB,RQWA,,,100.300,128
GP,ROODEPOORT1,-26,-9,-14,27,51,45,2627BA,RRCC,,,90.700,32
GP,SPRINGS,-26,-15,-3,28,21,17,2628AD,RRER,,,93.900,64
NC,UPINGTON ROSEDALE,-28,-26,-53,21,14,39,2821AC,RRVS,,,98.200,107
WC,AGTER-WITZENBERG,-33,-14,0,19,17,14,3319AB,RSGR,,,88.800,13
NC,ALEXANDER BAY,-28,-36,-39,16,29,55,2816CB,RSGR,,,102.200,147
EC,ALIWAL NORTH,-30,-47,-5,26,34,0,3026DC,RSGR,RSG,,101.700,142
EC,ANDRIESKRAAL,-33,-46,-42,24,42,35,3324DC,RSGR,RSG,,103.200,157
NC,ANDRIESVALE,-26,-55,-54,20,39,24,2620DC,RSGR,,,96.200,87
NC,ASKHAM,-27,0,-2,20,47,37,2720BB,RSGR,,,103.100,156
NC,AUGRABIES,-28,-39,-28,20,27,30,2820CB,RSGR,,,100.900,134
EC,BARKLY EAST,-30,-51,-30,27,26,0,3027CD,RSGR,RSG,,100.900,134
WC,BEAUFORT WEST,-32,-15,-30,22,30,23,3222BC,RSGR,,,100.700,132
EC,BEDFORD,-32,-37,-57,26,2,57,3226CA,RSGR,RSG,,100.800,133
FS,BETHLEHEM,-28,-14,-10,28,29,58,2828AB,RSGR,,,101.900,144
FS,BETHULIE,-30,-29,-32,25,58,27,3025BD,RSGR,,,104.000,165
WC,BETTYSBAAI,-34,-22,-25,18,53,42,3418BD,RSGR,,,100.200,127
FS,BLOEMFONTEIN,-29,-6,-4,26,13,44,2926AA,RSGR,,,103.000,155
FS,BOESMANSKOP,-30,0,-29,27,12,53,3027AA,RSGR,,,101.200,137
NC,BRANDVLEI,-30,-27,-28,20,29,14,3020AD,RSGR,,,93.600,61
EC,BURGERSDORP,-31,0,-2,26,20,21,3126AB,RSGR,RSG,,103.900,164
EC,BUTTERWORTH,-32,-16,-35,28,12,24,3228AC,RSGR,RSG,,101.100,136
EC,CALA,-31,-33,-15,27,45,2,3127DB,RSGR,RSG,,103.400,159
WC,CALEDON,-34,-13,-3,19,25,32,3419AB,RSGR,,,98.900,114
WC,CALITZDORP,-33,-32,-12,21,41,25,3321DA,RSGR,,,100.000,125
NC,CALVINIA,-31,-23,-3,19,46,56,3119BD,RSGR,,,101.500,140
WC,CAPE TOWN,-34,-3,-18,18,23,11,3418AB,RSGR,,,102.100,146
NC,CARNARVON,-30,-54,-14,22,22,29,3022CD,RSGR,,,102.500,150
MP,CAROLINA,-26,-10,-37,30,37,57,2630BA,RSGR,,,103.000,155
WC,CERES,-33,-15,-10,19,27,32,3319AD,RSGR,,,103.700,162
NW,CHRISTIANA,-27,-53,-3,24,55,50,2724DD,RSGR,,,103.600,161
NC,COLESBERG,-30,-42,-30,25,3,28,3025CA,RSGR,,,103.800,163
EC,CRADOCK,-32,-18,-1,25,32,27,3225BC,RSGR,RSG,,102.700,152
MP,DAVEL,-26,-27,-30,29,37,26,2629BC,RSGR,,,103.500,160
NC,DE AAR,-30,-27,-50,23,59,13,3023BD,RSGR,,,102.000,145
KN,DONNYBROOK,-29,-54,-56,29,51,19,2929DD,RSGR,,,102.700,152
NC,DOUGLAS,-29,-4,-9,23,31,43,2923BA,RSGR,,,102.900,154
MP,DULLSTROOM,-25,-34,-21,30,11,17,2530CA,RSGR,,,100.800,133
KN,DURBAN,-29,-46,-12,30,43,0,2930DC,RSGR,,,100.800,133
KN,DURBAN NORTH,-29,-45,-52,31,2,24,2931CC,RSGR,,,102.500,150
EC,EAST LONDON,-32,-56,-20,27,48,56,3227DD,RSGR,RSG,,101.600,141
NC,EKSTEENFONTEIN,-28,-49,-21,17,15,12,2817CD,RSGR,,,106.000,185
EC,ELLIOT,-31,-10,-36,27,51,57,3127BB,RSGR,RSG,,101.400,139
NW,ENZELSBERG,-25,-25,-7,26,13,16,2526AC,RSGR,,,101.600,141
KN,ESHOWE,-28,-51,-29,31,17,37,2831CD,RSGR,,,103.400,159
NW,FAANS GROVE,-27,-5,-59,22,24,18,2722AB,RSGR,,,103.000,155
FS,FICKSBURG TOWN,-28,-52,-38,27,51,25,2827DD,RSGR,,,103.700,162
WC,FRANSCHHOEK,-33,-54,-26,19,4,23,3319CC,RSGR,,,100.700,132
NC,GARIES,-30,-18,-52,18,4,43,3018AC,RSGR,,,100.700,132
WC,GENADENDAL,-34,-2,-17,19,33,8,3419BA,RSGR,,,103.800,163
WC,GEORGE,-33,-55,-38,22,27,3,3322CD,RSGR,,,101.700,142
KN,GLENCOE,-28,-9,-4,29,56,51,2829BB,RSGR,,,103.100,156
WC,GLENTANA,-34,-2,-56,22,16,50,3422AB,RSGR,,,101.200,137
EC,GRAAFF-REINET,-32,-4,-48,24,27,0,3224AB,RSGR,RSG,,103.300,158
WC,GRABOUW,-34,-6,-7,18,58,0,3418BB,RSGR,,,101.700,142
EC,GRAHAMSTOWN,-33,-17,-15,26,42,31,3326BC,RSGR,RSG,,103.500,160
KN,GREYTOWN,-29,0,-46,30,32,10,2930BA,RSGR,,,101.700,142
NW,GROOT MARICO,-25,-37,-11,26,26,8,2526CB,RSGR,,,102.300,148
NC,GROOTDERM BAKEN,-28,-25,-11,16,47,13,2816BD,RSGR,,,101.000,135
WC,HAARLEM,-33,-42,-56,23,11,58,3323CA,RSGR,,,105.900,184
EC,HANKEY,-33,-49,-52,24,52,12,3324DD,RSGR,RSG,,101.000,135
GP,HEIDELBERG,-26,-29,-19,28,20,48,2628AD,RSGR,,,100.800,133
WC,HERBERTSDALE,-34,0,-48,21,46,10,3421BB,RSGR,,,103.800,163
WC,HERMANUS,-34,-24,-48,19,13,18,3419AC,RSGR,,,100.800,133
WC,HEXRIVIER,-33,-30,-54,19,39,23,3319DA,RSGR,,,102.000,145
MP,HOEDSPRUIT,-24,-32,-30,30,52,8,2430DB,RSGR,,,102.000,145
EC,HOFMEYER,-31,-39,-13,25,48,30,3125DB,RSGR,RSG,,101.900,144
WC,HOUT BAY,-34,0,-46,18,20,51,3418AB,RSGR,,,100.900,134
EC,JANSENVILLE,-32,-56,-20,24,40,5,3224DC,RSGR,RSG,,100.200,127
GP,JOHANNESBURG,-26,-11,-31,28,0,26,2628AA,RSGR,,,101.500,140
EC,JOUBERTINA,-33,-49,-15,23,52,17,3323DD,RSGR,RSG,,102.000,145
NC,KAKAMAS,-28,-46,-40,20,36,37,2820DC,RSGR,,,103.700,162
EC,KAREEDOUW,-34,-1,-29,24,25,48,3424AB,RSGR,RSG,,102.900,154
EC,KAREEDOUW LP,-33,-57,-5,24,18,15,3324CD,RSGR,RSG,,107.400,199
NC,KEIMOES,-28,-43,0,20,59,50,2820DB,RSGR,,,101.300,138
NC,KENHARDT,-29,-20,-50,21,9,50,2921AC,RSGR,,,93.400,59
FS,KIMBERLEY,-28,-51,-15,24,54,17,2824DD,RSGR,,,101.000,135
EC,KING WILLIAMS TOWN,-32,-40,-44,27,15,36,3227CB,RSGR,RSG,,103.000,155
WC,KLAARSTROOM,-33,-19,-58,22,31,39,3322BC,RSGR,,,100.400,129
WC,KLEINMOND,-34,-23,-22,19,8,28,3419AC,RSGR,,,104.200,167
NW,KLERKSDORP,-26,-45,-15,26,24,28,2626CD,RSGR,,,101.200,137
EC,KLIPPLAAT,-33,-1,-1,24,20,27,3324AB,RSGR,RSG,,93.700,62
WC,KNYSNA,-34,-4,-17,23,2,31,3423AA,RSGR,,,102.200,147
KN,KOKSTAD,-30,-36,-42,29,29,24,3029CB,RSGR,,,101.000,135
EC,KRAKEELRIVIER,-33,-48,-49,23,43,30,3323DC,RSGR,RSG,,92.300,48
FS,KROONSTAD,-27,-25,-17,27,11,7,2727AC,RSGR,,,103.400,159
NC,KURUMAN HILLS,-27,-53,-13,23,33,38,2723DC,RSGR,,,102.400,149
WC,LADISMITH (CAPE),-33,-37,-55,21,25,18,3321CB,RSGR,,,101.400,139
FS,LADYBRAND,-29,-10,-18,27,22,42,2927AB,RSGR,,,102.100,146
KN,LADYSMITH,-28,-35,-23,29,47,19,2829DB,RSGR,,,101.000,135
WC,LEEU-GAMKA,-32,-46,-12,21,58,8,3221DD,RSGR,,,100.300,128
LP,LEEUPOORT,-24,-55,-22,27,38,50,2427DC,RSGR,,,99.400,119
NC,LEKKERSING,-29,0,-4,17,5,56,2917AA,RSGR,,,98.900,114
LP,LOUIS TRICHARDT,-23,0,-2,29,45,26,2329BB,RSGR,,,100.700,132
EC,LOUTERWATER,-33,-45,-1,23,31,9,3323DC,RSGR,RSG,,98.800,113
MP,LYDENBURG,-25,-6,-20,30,26,3,2530AB,RSGR,,,102.800,153
EC,MATATIELE,-30,-23,-45,28,49,19,3028BD,RSGR,RSG,,101.500,140
WC,MATJIESFONTEIN,-33,-16,-52,20,30,20,3320BC,RSGR,,,102.800,153
GP,MENLO PARK,-25,-46,-16,28,16,5,2528CD,RSGR,,,102.100,146
WC,MERWEVILLE,-32,-40,-9,21,30,28,3221DA,RSGR,,,101.100,136
MP,MIDDELBURG,-25,-49,-4,29,23,24,2529CD,RSGR,,,101.800,143
NC,MIER,-26,-45,-50,20,20,26,2620CD,RSGR,,,102.700,152
WC,MONTAGU,-33,-47,-16,20,8,35,3320CC,RSGR,,,104.200,167
KN,MOOI RIVER,-29,-11,-7,29,52,4,2929BB,RSGR,,,102.200,147
EC,MOUNT AYLIFF,-30,-50,-11,29,23,41,3029CD,RSGR,RSG,,103.200,157
WC,NAPIER,-34,-31,-46,19,53,32,3419DB,RSGR,,,102.400,149
WC,NATURE'S VALLEY,-33,-58,24,23,34,28,3334DC,RSGR,,,103.700,162
WC,NELSPOORT,-32,-6,-36,23,2,5,3223AA,RSGR,,,101.500,140
MP,NELSPRUIT,-25,-30,-57,30,46,33,2530DB,RSGR,,,102.500,150
NC,NOENIEPUT,-27,-48,-50,20,8,35,2720CA,RSGR,,,105.900,184
KN,NONGOMA,-27,-54,-18,31,39,27,2731DC,RSGR,,,102.900,154
EC,NOUPOORT,-31,-18,-14,24,56,1,3124BD,RSGR,RSG,,101.400,139
LP,NYLSTROOM,-24,-47,-58,28,25,59,2428CD,RSGR,,,102.900,154
WC,OUDTSHOORN,-33,-40,-17,22,16,1,3322CB,RSGR,,,102.600,151
WC,PAARL,-33,-42,-51,18,56,23,3318DB,RSGR,,,101.600,141
EC,PARSONS HILL,-33,-57,-11,25,35,19,3325DC,RSGR,RSG,,101.000,135
EC,PATENSIE,-33,-45,-35,24,49,42,3324DD,RSGR,RSG,,101.500,140
EC,PAUL SAUER DAM,-33,-45,-13,24,33,43,3324DC,RSGR,RSG,,103.600,161
EC,PEARSTON,-32,-35,-12,25,8,17,3225CA,RSGR,RSG,,100.400,129
FS,PETRUS STEYN,-27,-31,9,28,19,6,2728CB,RSGR,,,102.300,148
NW,PIET PLESSIS,-26,-14,-56,24,49,55,2624BB,RSGR,,,102.800,153
MP,PIET RETIEF,-27,-1,-11,30,41,3,2730BA,RSGR,,,102.100,146
KN,PIETERMARITZBURG,-29,-34,-47,30,19,49,2930CB,RSGR,,,101.400,139
WC,PIKETBERG,-32,-49,-9,18,44,17,3218DC,RSGR,,,101.100,136
WC,PLETTENBERG BAY,-34,-3,-34,23,22,25,3423AB,RSGR,,,100.800,133
NC,POFADDER,-29,-14,-31,18,56,22,2918BB,RSGR,,,102.800,153
NW,POMFRET,-25,-49,-52,23,34,44,2523DC,RSGR,,,101.100,136
EC,PORT ELIZABETH,-33,-56,-10,25,26,27,3325CD,RSGR,RSG,,102.300,148
KN,PORT SHEPSTONE,-30,-44,-8,30,17,18,3030CB,RSGR,,,101.300,138
EC,PORT ST JOHNS,-31,-36,-39,29,31,39,3129DA,RSGR,RSG,,103.700,162
LP,POTGIETERSRUS,-24,-9,-24,29,14,10,2429AA,RSGR,,,101.400,139
GP,PRETORIA,-25,-41,-21,27,59,2,2527DB,RSGR,,,101.000,135
NC,PRIESKA,-29,-40,-52,22,36,57,2922DA,RSGR,,,100.800,133
WC,PRINCE ALBERT,-33,-14,-7,22,1,48,3322AB,RSGR,,,101.200,137
EC,QUEENSTOWN,-31,-43,-56,26,47,5,3126DB,RSGR,RSG,,102.200,147
EC,RHODES,-30,-48,-9,27,57,36,3027DD,RSGR,RSG,,98.400,109
NC,RICHMOND NC,-31,-24,-52,23,57,5,3123BD,RSGR,,,92.800,53
NC,RIEMVASMAAK,-28,-27,-36,20,19,47,2820AD,RSGR,,,100.500,130
NC,RIETFONTEIN,-26,-44,-47,20,6,15,2620CA,RSGR,,,101.400,139
WC,RIVERSDALE,-34,-1,-8,21,7,39,3421AA,RSGR,,,100.900,134
MP,ROOSSENEKAL MAPOCHS,-25,-11,-51,29,54,56,2529BB,RSGR,,,92.400,49
NW,RUSTENBURG,-25,-36,-59,27,7,5,2527CA,RSGR,,,100.700,132
MP,SABIE,-25,-7,-46,30,45,35,2530BB,RSGR,,,104.200,167
WC,SALDANHA,-33,0,-11,17,55,55,3317BB,RSGR,,,99.300,118
NC,SANDDRIF,-28,-25,-33,16,46,46,2816AD,RSGR,,,97.500,100
WC,SANDHILLS,-33,-31,-4,19,33,31,3319DA,RSGR,,,93.900,64
NW,SCHWEIZER RENEKE,-27,-8,-13,25,13,7,2725AA,RSGR,,,103.100,156
WC,SEA POINT,-33,-54,-33,18,23,51,3318CD,RSGR,,,103.500,160
NC,SENDELINGSDRIF,-28,-7,-30,16,53,48,2816BB,RSGR,,,106.000,185
FS,SENEKAL,-28,-15,-19,27,30,26,2827BC,RSGR,,,101.100,136
WC,SIMONSTOWN,-34,-11,-55,18,25,36,3418AB,RSGR,,,100.700,132
NC,SPRINGBOK,-29,-35,-4,17,48,27,2917DB,RSGR,,,101.600,141
FS,SPRINGFONTEIN,-30,-16,-14,25,46,8,3025BD,RSGR,,,102.600,151
WC,STELLENBOSCH,-33,-54,-59,18,52,10,3318DD,RSGR,,,100.900,134
EC,STEYTLERVILLE,-33,-19,0,24,20,40,3324AD,RSGR,RSG,,100.200,127
NC,SUTHERLAND,-32,-23,-28,20,39,59,3220BC,RSGR,,,102.000,145
EC,SUURBERG,-33,-14,-55,25,34,27,3325BA,RSGR,RSG,,101.800,143
WC,TABLE MOUNTAIN,-33,-57,-26,18,24,11,3318CD,RSGR,,,102.600,151
LP,THABAZIMBI,-24,-27,-59,27,36,51,2427BC,RSGR,,,101.900,144
KN,THE BLUFF,-29,-54,-42,31,0,44,2931CC,RSGR,,,102.000,145
FS,THEUNISSEN,-28,-11,-55,26,34,50,2826BA,RSGR,,,102.500,150
LP,TOLWE,-23,-4,-59,28,27,29,2328AB,RSGR,,,102.300,148
LP,TSHIKONDENI VENDA,-22,-31,-31,30,55,41,2230DB,RSGR,,,103.400,159
WC,TYGERBERG,-33,-52,-31,18,35,44,3318DC,RSGR,,,103.000,155
LP,TZANEEN,-23,-47,-6,30,0,17,2330CC,RSGR,,,102.600,151
KN,UBOMBO,-27,-33,-42,32,4,52,2732CA,RSGR,,,102.400,149
EC,UGIE,-31,-11,-28,27,58,26,3127BB,RSGR,RSG,,102.600,151
EC,UMTATA,-31,-35,-48,28,44,36,3128DA,RSGR,RSG,,102.000,145
KN,UNDERBERG,-29,-48,-27,29,30,13,2929DC,RSGR,,,107.900,204
WC,UNIONDALE,-33,-43,-24,23,3,2,3323CA,RSGR,,,103.400,159
NC,UPINGTON,-28,-52,-58,21,44,11,2821DC,RSGR,,,101.700,142
NC,VAN ZYLSRUS,-26,-52,-50,22,2,52,2622CC,RSGR,,,100.400,129
WC,VANRHYNSDORP,-31,-45,-17,18,41,22,3118DC,RSGR,,,103.400,159
NC,VANWYKSVLEI,-30,-21,-15,21,49,16,3021BD,RSGR,,,97.800,103
NC,VICTORIA WEST,-31,-41,-15,23,13,50,3123CA,RSGR,,,101.100,136
WC,VILLIERSDORP,-33,-58,-10,19,30,22,3319DC,RSGR,,,103.300,158
MP,VOLKSRUST,-27,-18,-33,29,53,15,2729BD,RSGR,,,102.600,151
NC,VOSBURG,-30,-34,-33,22,52,26,3022BD,RSGR,,,96.400,89
NC,VREDESVALLEI,-28,-30,-10,20,11,1,2820CA,RSGR,,,101.400,139
KN,VRYHEID,-27,-44,-27,30,47,38,2730DB,RSGR,,,101.200,137
NC,WELKOM NC,-26,-32,-51,20,36,30,2620DA,RSGR,,,102.200,147
GP,WELVERDIEND,-26,-26,-48,27,14,53,2627AC,RSGR,,,102.000,145
NC,WILLISTON,-31,-19,-30,20,55,4,3120BD,RSGR,,,103.200,157
EC,WILLOWMORE,-33,-14,-5,23,27,36,3323AB,RSGR,RSG,,101.200,137
FS,WITSIESHOEK,-28,-31,-4,28,50,49,2828DB,RSGR,,,101.300,138
WC,WUPPERTAL,-32,-16,-48,19,12,47,3219AC,RSGR,,,102.300,148
NW,ZEERUST,-25,-51,-37,26,2,51,2526CC,RSGR,,,102.600,151
GP,SOSHANGUVE,-25,-30,-53,28,6,24,2528CA,RSHG,,,93.000,55
WC,GEORGE 1,-33,-57,-35,22,27,20,3322CD,RSKS,,,107.800,203
WC,OUDTSHOORN 1,-33,-35,-32,22,12,12,3322CA,RSKS,,,104.100,166
KN,PORT SHEPSTONE,-30,-44,-8,30,17,18,3030CB,RSS,,,97.000,95
WC,TYGERBERG,-33,-52,-31,18,35,44,3318DC,RTHY,,,104.000,165
NW,KOSTER,-25,-56,-25,26,43,42,2526DC,RTKP,,,107.500,200
NC,KIMBERLEY 1,-28,-44,-34,24,46,3,2824DB,RTMG,,,89.100,16
GP,MARKS PARK,-26,-9,-37,28,0,11,2628AA,RTOD,,,1.485,0
LP,PIETERSBURG,-23,-53,-13,29,44,18,232DC,RTRF,,,103.800,163
GP,SUNNYSIDE,-25,-45,-58,28,12,21,2528CC,RTUK,,,107.200,197
WC,CAPE TOWN1,-33,-57,-30,18,27,45,3327CD,RUCT,,,104.500,170
LP,SIBASA,-22,-56,-57,30,26,54,2230CD,RUNI,,,99.800,123
EC,UMTATA,-31,-35,-48,28,44,36,3128DA,RUOT,,,97.000,95
GP,VEREENIGING,-26,-40,-43,27,54,42,2627DB,RVAL,,,90.600,31
GP,MEYERTON,-26,-35,-1,28,10,13,2628CA,RVER,,,0.576,0
NC,KURUMAN 1,-27,-36,0,23,23,0,2723CB,RVHD,,,107.400,199
NC,WARRENTON,-28,-7,-58,24,50,40,2824BB,RVHD,,,102.700,152
FS,HENNENMAN,-27,-54,-6,27,1,54,2727CC,RVLK,,,107.600,201
WC,FISHHOEK,-34,-8,-59,18,26,8,3418AB,RVOC,,,89.800,23
WC,HOUT BAY,-34,0,-46,18,20,51,3418AB,RVOC,,,90.900,34
WC,PAARL,-33,-42,-51,18,56,23,3318DB,RVOC,,,95.800,83
WC,TYGERBERG,-33,-52,-31,18,35,44,3318DC,RVOC,,,91.300,38
WC,WORCESTER,-33,-37,-30,19,28,9,3319CB,RVOC,,,95.800,83
EC,CALA,-31,-33,-15,27,45,2,3127DB,RVUK,,,99.900,124
EC,CRADOCK,-32,-18,-1,25,32,27,3225BC,RVUK,,,98.400,109
EC,QUEENSTOWN,-31,-43,-56,26,47,5,3126DB,RVUK,,,90.600,31
NC,KIMBERLEY 2,-28,-44,-15,24,45,46,2824DB,RVVL,,,92.700,52
LP,HAENERTSBURG 1,-23,-59,-54,29,56,48,2329DD,RWBG,,,96.600,91
EC,LADY GREY,-30,-42,-22,27,12,58,3027CA,RWIT,,,104.400,169
NW,RUSTENBURG 1,-25,-37,-5,27,11,7,2527CA,RWST,,,93.400,59
LP,POTGIETERSRUS 1,-24,-5,-32,29,11,17,2429AA,RYBG,,,100.000,125
